raw_record_id,deduped_record_id,dedupe_key,source_database,source_record_id
raw-014098,deduped-023646,doi:10.18472/sustdeb.v11n3.2020.33813,OpenAlex,https://openalex.org/W3114502353
raw-014160,deduped-023647,doi:10.18472/sustdeb.v11n3.2020.33845,OpenAlex,https://openalex.org/W3116551407
raw-014145,deduped-023648,doi:10.18472/sustdeb.v11n3.2020.33918,OpenAlex,https://openalex.org/W3116168446
raw-014194,deduped-023649,doi:10.18472/sustdeb.v11n3.2020.33933,OpenAlex,https://openalex.org/W3117900652
raw-014178,deduped-023650,doi:10.18472/sustdeb.v11n3.2020.33970,OpenAlex,https://openalex.org/W3117292934
raw-014144,deduped-023651,doi:10.18472/sustdeb.v11n3.2020.33985,OpenAlex,https://openalex.org/W3116153379
raw-014094,deduped-023652,doi:10.18472/sustdeb.v11n3.2020.33989,OpenAlex,https://openalex.org/W3114259805
raw-014334,deduped-023653,doi:10.18472/sustdeb.v11n3.2020.35624,OpenAlex,https://openalex.org/W3120599038
raw-017294,deduped-023654,doi:10.18472/sustdeb.v12n2.2021.32146,OpenAlex,https://openalex.org/W3198165925
raw-018630,deduped-023655,doi:10.18472/sustdeb.v12n3.2021.40373,OpenAlex,https://openalex.org/W4206291470
raw-025836,deduped-023656,doi:10.18472/sustdeb.v14n2.2023.49463,OpenAlex,https://openalex.org/W4386314539
raw-024000,deduped-023657,doi:10.18474/jes22-36,OpenAlex,https://openalex.org/W4366393065
raw-004704,deduped-023658,doi:10.18480/jjae.19.0_60,OpenAlex,https://openalex.org/W2668162898
raw-006467,deduped-023659,doi:10.18480/jjae.20.0_39,OpenAlex,https://openalex.org/W2802073519
raw-003367,deduped-023660,doi:10.18480/jjre.18.33,OpenAlex,https://openalex.org/W2517028082
raw-039116,deduped-023661,doi:10.18485/ijdrm.2025.7.2.1,OpenAlex,https://openalex.org/W7122395487
raw-023510,deduped-023662,doi:10.18485/srbjgeosci.2022.8.1.3,OpenAlex,https://openalex.org/W4323902494
raw-028755,deduped-023663,doi:10.18485/srbjgeosci.2023.9.1.1,OpenAlex,https://openalex.org/W4393174879
raw-014365,deduped-023664,doi:10.18488/journal.108.2020.51.1.16,OpenAlex,https://openalex.org/W3121082220
raw-012389,deduped-023665,doi:10.18488/journal.112.2020.41.37.50,OpenAlex,https://openalex.org/W3043811535
raw-034143,deduped-023666,doi:10.18494/sam5386,OpenAlex,https://openalex.org/W4409576880
raw-023816,deduped-023667,doi:10.18500/1819-7663-2023-23-1-8-20,OpenAlex,https://openalex.org/W4362580561
raw-024436,deduped-023668,doi:10.18502/ijph.v52i5.12724,OpenAlex,https://openalex.org/W4378086103
raw-020389,deduped-023669,doi:10.18502/jad.v15i3.9817,OpenAlex,https://openalex.org/W4283400339
raw-011531,deduped-023670,doi:10.18502/keg.v5i5.6945,OpenAlex,https://openalex.org/W3020955003
raw-022958,deduped-023671,doi:10.18502/kss.v8i1.12673,OpenAlex,https://openalex.org/W4319028132
raw-016571,deduped-023672,doi:10.18512/rbms2021v20e1210,OpenAlex,https://openalex.org/W3179522385
raw-021674,deduped-023673,doi:10.18512/rbms2022v21e1246,OpenAlex,https://openalex.org/W4306698773
raw-017842,deduped-023674,doi:10.18517/ijaseit.11.5.14686,OpenAlex,https://openalex.org/W3209515166
raw-028410,deduped-023675,doi:10.18517/ijaseit.14.1.19660,OpenAlex,https://openalex.org/W4392284774
raw-004116,deduped-023676,doi:10.18520/cs/v111/i1/147-156,OpenAlex,https://openalex.org/W2592187860
raw-003981,deduped-023677,doi:10.18520/cs/v112/i02/377-384,OpenAlex,https://openalex.org/W2584376644
raw-006255,deduped-023678,doi:10.18520/cs/v114/i06/1304-1310,OpenAlex,https://openalex.org/W2794977801
raw-006340,deduped-023679,doi:10.18520/cs/v114/i07/1495-1509,OpenAlex,https://openalex.org/W2797961222
raw-010567,deduped-023680,doi:10.18520/cs/v116/i10/1721-1730,OpenAlex,https://openalex.org/W2998447558
raw-010575,deduped-023681,doi:10.18520/cs/v116/i4/636-642,OpenAlex,https://openalex.org/W2998621053
raw-017043,deduped-023682,doi:10.18520/cs/v118/i1/103-107,OpenAlex,https://openalex.org/W3194168193
raw-017711,deduped-023683,doi:10.18520/cs/v118/i8/1235-1245,OpenAlex,https://openalex.org/W3206268065
raw-017133,deduped-023684,doi:10.18520/cs/v119/i11/1815-1823,OpenAlex,https://openalex.org/W3195699034
raw-019834,deduped-023685,doi:10.18520/cs/v120/i11/1781-1785,OpenAlex,https://openalex.org/W4233332785
raw-019944,deduped-023686,doi:10.18520/cs/v120/i9/1471-1481,OpenAlex,https://openalex.org/W4250514486
raw-019595,deduped-023687,doi:10.18520/cs/v121/i10/1335-1342,OpenAlex,https://openalex.org/W4225508116
raw-019733,deduped-023688,doi:10.18520/cs/v121/i12/1600-1609,OpenAlex,https://openalex.org/W4226452826
raw-017210,deduped-023689,doi:10.18520/cs/v121/i2/222-232,OpenAlex,https://openalex.org/W3196965978
raw-022451,deduped-023690,doi:10.18520/cs/v122/i11/1268-1278,OpenAlex,https://openalex.org/W4313050642
raw-022424,deduped-023691,doi:10.18520/cs/v122/i11/1305-1314,OpenAlex,https://openalex.org/W4312744291
raw-032762,deduped-023692,doi:10.18520/cs/v125/i9/945-954,OpenAlex,https://openalex.org/W4406116553
raw-032761,deduped-023693,doi:10.18520/cs/v125/i9/989-998,OpenAlex,https://openalex.org/W4406116527
raw-032790,deduped-023694,doi:10.18520/cs/v126/i8/903-915,OpenAlex,https://openalex.org/W4406183034
raw-032786,deduped-023695,doi:10.18520/cs/v127/i11/1352-1356,OpenAlex,https://openalex.org/W4406176285
raw-032788,deduped-023696,doi:10.18520/cs/v127/i3/340-351,OpenAlex,https://openalex.org/W4406177489
raw-032787,deduped-023697,doi:10.18520/cs/v127/i4/461-474,OpenAlex,https://openalex.org/W4406177473
raw-033616,deduped-023698,doi:10.18520/cs/v128/i3/283-289,OpenAlex,https://openalex.org/W4408339219
raw-036122,deduped-023699,doi:10.18524/2303-9914.2025.1(46).332352,OpenAlex,https://openalex.org/W4413340659
raw-040999,deduped-023700,doi:10.18524/2303-9914.2025.2(47).344741,OpenAlex,https://openalex.org/W7140033799
raw-034019,deduped-023701,doi:10.18531/sme.vol.12.no.1.pp.89-106,OpenAlex,https://openalex.org/W4409373880
raw-029598,deduped-023702,doi:10.18535/ijsrm/v12i05.em19,OpenAlex,https://openalex.org/W4399133441
raw-000273,deduped-023703,doi:10.18537/mskn.06.01.07,OpenAlex,https://openalex.org/W1516247729
raw-031568,deduped-023704,doi:10.18540/jcecvl10iss7pp19010,OpenAlex,https://openalex.org/W4403516539
raw-032686,deduped-023705,doi:10.18542/ncn.v27i3.17616,OpenAlex,https://openalex.org/W4405970012
raw-003131,deduped-023706,doi:10.18551/rjoas.2016-06.05,OpenAlex,https://openalex.org/W2474647796
raw-001487,deduped-023707,doi:10.18564/jasss.1902,OpenAlex,https://openalex.org/W2113359186
raw-026442,deduped-023708,doi:10.18576/isl/120940,OpenAlex,https://openalex.org/W4387607042
raw-035446,deduped-023709,doi:10.18601/17941113.n27.03,OpenAlex,https://openalex.org/W4412073787
raw-011521,deduped-023710,doi:10.18607/es2020910049,OpenAlex,https://openalex.org/W3020471369
raw-030961,deduped-023711,doi:10.18607/es20231215759,OpenAlex,https://openalex.org/W4402537145
raw-004954,deduped-023712,doi:10.18616/plan14,OpenAlex,https://openalex.org/W2743484346
raw-001625,deduped-023713,doi:10.18632/oncotarget.1874,OpenAlex,https://openalex.org/W2132730335
raw-008958,deduped-023714,doi:10.18633/biotecnia.v21i2.946,OpenAlex,https://openalex.org/W2948904686
raw-027236,deduped-023715,doi:10.18653/v1/2023.findings-emnlp.78,OpenAlex,https://openalex.org/W4389524072
raw-035819,deduped-023716,doi:10.18653/v1/2025.climatenlp-1.6,OpenAlex,https://openalex.org/W4412889039
raw-035818,deduped-023717,doi:10.18653/v1/2025.findings-acl.223,OpenAlex,https://openalex.org/W4412888760
raw-035817,deduped-023718,doi:10.18653/v1/2025.findings-acl.368,OpenAlex,https://openalex.org/W4412888664
raw-036462,deduped-023719,doi:10.18671/sertec.v27n49,OpenAlex,https://openalex.org/W4414059324
raw-012984,deduped-023720,doi:10.18687/laccei2020.1.1.574,OpenAlex,https://openalex.org/W3085790483
raw-025623,deduped-023721,doi:10.18687/laccei2023.1.1.154,OpenAlex,https://openalex.org/W4385864574
raw-028951,deduped-023722,doi:10.18690/rg.13.2.3712,OpenAlex,https://openalex.org/W4394594652
raw-028961,deduped-023723,doi:10.18690/rg.14.2.3645,OpenAlex,https://openalex.org/W4394630315
raw-028095,deduped-023724,doi:10.18690/rg.16.1.3220,OpenAlex,https://openalex.org/W4391625124
raw-032924,deduped-023725,doi:10.18690/rg.19.1.4442,OpenAlex,https://openalex.org/W4406528039
raw-038624,deduped-023726,doi:10.18690/rg.20.1.4446,OpenAlex,https://openalex.org/W7115059869
raw-030776,deduped-023727,doi:10.18697/ajfand.133.23325,OpenAlex,https://openalex.org/W4402093518
raw-041426,deduped-023728,doi:10.18697/ajfand.150.26585,OpenAlex,https://openalex.org/W7152412135
raw-020139,deduped-023729,doi:10.18699/vjgb-22-33,OpenAlex,https://openalex.org/W4281662514
raw-008509,deduped-023730,doi:10.18769/ijasos.531330,OpenAlex,https://openalex.org/W2929193843
raw-027501,deduped-023731,doi:10.18779/cyt.v16i2.757,OpenAlex,https://openalex.org/W4390319723
raw-019652,deduped-023732,doi:10.18779/ingenio.v5i1.473,OpenAlex,https://openalex.org/W4226068358
raw-019516,deduped-023733,doi:10.18795/gumusmaviatlas.1077568,OpenAlex,https://openalex.org/W4224917637
raw-026799,deduped-023734,doi:10.18796/0041-5790-2023-10-66-71,OpenAlex,https://openalex.org/W4388466033
raw-002637,deduped-023735,doi:10.18800/espacioydesarrollo.201501.008,OpenAlex,https://openalex.org/W2335799166
raw-003359,deduped-023736,doi:10.18800/espacioydesarrollo.201601.002,OpenAlex,https://openalex.org/W2516324930
raw-011313,deduped-023737,doi:10.18800/espacioydesarrollo.201901.007,OpenAlex,https://openalex.org/W3014539709
raw-020754,deduped-023738,doi:10.18800/espacioydesarrollo.202002.005,OpenAlex,https://openalex.org/W4287618794
raw-029066,deduped-023739,doi:10.18800/kawsaypacha.202401.a001,OpenAlex,https://openalex.org/W4394871516
raw-012355,deduped-023740,doi:10.18801/ijfee.010120.01,OpenAlex,https://openalex.org/W3043125999
raw-026482,deduped-023741,doi:10.18805/bkap649,OpenAlex,https://openalex.org/W4387694209
raw-019656,deduped-023742,doi:10.18805/ijar.bf-1472,OpenAlex,https://openalex.org/W4226082211
raw-033278,deduped-023743,doi:10.18805/ijar.bf-1912,OpenAlex,https://openalex.org/W4407339600
raw-005559,deduped-023744,doi:10.18814/epiiugs/2017/v40i4/017028,OpenAlex,https://openalex.org/W2771201441
raw-026916,deduped-023745,doi:10.18814/epiiugs/2023/023025,OpenAlex,https://openalex.org/W4388703315
raw-038896,deduped-023746,doi:10.18829/2317-921x.2025.e60188,OpenAlex,https://openalex.org/W7117999647
raw-003984,deduped-023747,doi:10.18845/rfmk.v14i34.2991,OpenAlex,https://openalex.org/W2584512123
raw-041051,deduped-023748,doi:10.18860/cauchy.v11i1.40902,OpenAlex,https://openalex.org/W7140209844
raw-039849,deduped-023749,doi:10.18861/ania.2025.15.2.4159,OpenAlex,https://openalex.org/W7128807451
raw-006045,deduped-023750,doi:10.18869/acadpub.jstnar.21.1.203,OpenAlex,https://openalex.org/W2791156230
raw-041201,deduped-023751,doi:10.18884/00000854,OpenAlex,https://openalex.org/W7143839777
raw-041206,deduped-023752,doi:10.18884/00000855,OpenAlex,https://openalex.org/W7144054521
raw-038353,deduped-023753,doi:10.18884/00001025,OpenAlex,https://openalex.org/W6944894827
raw-003768,deduped-023754,doi:10.18899/kei.1302.01,OpenAlex,https://openalex.org/W2561721446
raw-001731,deduped-023755,doi:10.1890/14-0559.1,OpenAlex,https://openalex.org/W2148038590
raw-001205,deduped-023756,doi:10.1890/es14-00092.1,OpenAlex,https://openalex.org/W2068176488
raw-011866,deduped-023757,doi:10.18910/61787,OpenAlex,https://openalex.org/W3032420793
raw-009697,deduped-023758,doi:10.18926/55970,OpenAlex,https://openalex.org/W2973819531
raw-038474,deduped-023759,doi:10.18926/mjou/68615,OpenAlex,https://openalex.org/W7110807515
raw-013149,deduped-023760,doi:10.19040/ecocycles.v6i2.161,OpenAlex,https://openalex.org/W3089166549
raw-003436,deduped-023761,doi:10.19041/apstract/2016/1/11,OpenAlex,https://openalex.org/W2523635489
raw-004741,deduped-023762,doi:10.19044/esj.2017.v13n17p206,OpenAlex,https://openalex.org/W2725309689
raw-007667,deduped-023763,doi:10.19044/esj.2018.v14n33p313,OpenAlex,https://openalex.org/W2902249353
raw-010531,deduped-023764,doi:10.19044/esj.2019.v15n36p1,OpenAlex,https://openalex.org/W2997657243
raw-012566,deduped-023765,doi:10.19044/esj.2020.v16n21p89,OpenAlex,https://openalex.org/W3047697855
raw-017878,deduped-023766,doi:10.19044/esj.2021.v17n37p137,OpenAlex,https://openalex.org/W3210142672
raw-020455,deduped-023767,doi:10.19044/esj.2022.v18n20p99,OpenAlex,https://openalex.org/W4283764641
raw-026263,deduped-023768,doi:10.19044/esj.2023.v19n27p36,OpenAlex,https://openalex.org/W4387218759
raw-027554,deduped-023769,doi:10.19044/esj.2023.v19n36p95,OpenAlex,https://openalex.org/W4390484198
raw-031765,deduped-023770,doi:10.19044/esj.2024.v20n30p204,OpenAlex,https://openalex.org/W4403984843
raw-032184,deduped-023771,doi:10.19044/esj.2024.v20n33p187,OpenAlex,https://openalex.org/W4404889323
raw-038872,deduped-023772,doi:10.19044/esj.2025.v21n35p152,OpenAlex,https://openalex.org/W7117880979
raw-031550,deduped-023773,doi:10.19053/uptc.01217488.v15.n2.2024.16996,OpenAlex,https://openalex.org/W4403470703
raw-036577,deduped-023774,doi:10.19053/uptc.01228420.v22.n1.2025.18788,OpenAlex,https://openalex.org/W4414239035
raw-014885,deduped-023775,doi:10.19072/ijet.809818,OpenAlex,https://openalex.org/W3134241016
raw-009725,deduped-023776,doi:10.19080/ijesnr.2019.19.556021,OpenAlex,https://openalex.org/W2974814792
raw-014426,deduped-023777,doi:10.19080/ijesnr.2020.25.556162,OpenAlex,https://openalex.org/W3122808957
raw-014395,deduped-023778,doi:10.19080/ijesnr.2020.26.556175,OpenAlex,https://openalex.org/W3122016045
raw-025156,deduped-023779,doi:10.19080/ijesnr.2023.32.556336,OpenAlex,https://openalex.org/W4384073498
raw-021012,deduped-023780,doi:10.19113/sdufenbed.1060349,OpenAlex,https://openalex.org/W4292768972
raw-029935,deduped-023781,doi:10.19136/era.a11n2.3896,OpenAlex,https://openalex.org/W4400030738
raw-032428,deduped-023782,doi:10.19136/era.a11n3.4189,OpenAlex,https://openalex.org/W4405441155
raw-033983,deduped-023783,doi:10.19136/era.a12n1.4173,OpenAlex,https://openalex.org/W4409321770
raw-013982,deduped-023784,doi:10.19136/era.a8ni.2588,OpenAlex,https://openalex.org/W3111439441
raw-009765,deduped-023785,doi:10.19136/kuxulkab.a26n54.3101,OpenAlex,https://openalex.org/W2977486260
raw-003499,deduped-023786,doi:10.19146/pibic-2016-51737,OpenAlex,https://openalex.org/W2529969498
raw-037362,deduped-023787,doi:10.19159/tutad.1724203,OpenAlex,https://openalex.org/W4415740661
raw-011446,deduped-023788,doi:10.19180/2177-4560.v14n12020p131-151,OpenAlex,https://openalex.org/W3017127146
raw-005878,deduped-023789,doi:10.19182/bft2017.332.a31332,OpenAlex,https://openalex.org/W2787105098
raw-012759,deduped-023790,doi:10.19182/bft2020.344.a31888,OpenAlex,https://openalex.org/W3081075564
raw-013056,deduped-023791,doi:10.19182/remvt.31893,OpenAlex,https://openalex.org/W3087565273
raw-018283,deduped-023792,doi:10.19184/bst.v9i4.25065,OpenAlex,https://openalex.org/W4200142648
raw-024192,deduped-023793,doi:10.19184/geosi.v8i1.31862,OpenAlex,https://openalex.org/W4367853490
raw-021350,deduped-023794,doi:10.19184/jrsl.v5i2.25244,OpenAlex,https://openalex.org/W4296715775
raw-010404,deduped-023795,doi:10.19229/2464-9309/6102019,OpenAlex,https://openalex.org/W2995187185
raw-009874,deduped-023796,doi:10.19540/j.cnki.cjcmm.2017.0033,OpenAlex,https://openalex.org/W2980455504
raw-011703,deduped-023797,doi:10.19540/j.cnki.cjcmm.20170103.004,OpenAlex,https://openalex.org/W3025456271
raw-019023,deduped-023798,doi:10.19540/j.cnki.cjcmm.20211023.101,OpenAlex,https://openalex.org/W4213369100
raw-003850,deduped-023799,doi:10.1956/vm757w70,OpenAlex,https://openalex.org/W2567212142
raw-029487,deduped-023800,doi:10.19852/j.cnki.jtcm.20240423.004,OpenAlex,https://openalex.org/W4398156223
raw-017234,deduped-023801,doi:10.20289/zfdergi.882893,OpenAlex,https://openalex.org/W3197370226
raw-036519,deduped-023802,doi:10.20302/nc.2024.33.25,OpenAlex,https://openalex.org/W4414135571
raw-032098,deduped-023803,doi:10.20311/stat2024.11.hu1132,OpenAlex,https://openalex.org/W4404716174
raw-020551,deduped-023804,doi:10.20315/asetl.127.2,OpenAlex,https://openalex.org/W4285110999
raw-030814,deduped-023805,doi:10.20315/silvaslovenica.0026.06,OpenAlex,https://openalex.org/W4402193204
raw-016679,deduped-023806,doi:10.20372/ajec.2021.v1.i2.242,OpenAlex,https://openalex.org/W3183642367
raw-010599,deduped-023807,doi:10.20372/nadre/4451,OpenAlex,https://openalex.org/W2999140172
raw-008834,deduped-023808,doi:10.20372/nadre:1554185632.02,OpenAlex,https://openalex.org/W2946071629
raw-013695,deduped-023809,doi:10.20383/101.0194,OpenAlex,https://openalex.org/W3101267185
raw-011557,deduped-023810,doi:10.20383/101.0230,OpenAlex,https://openalex.org/W3021560881
raw-021557,deduped-023811,doi:10.20396/parc.v13i00.8665832,OpenAlex,https://openalex.org/W4303453274
raw-005587,deduped-023812,doi:10.20417/nzjecol.42.2,OpenAlex,https://openalex.org/W2772787415
raw-018825,deduped-023813,doi:10.20417/nzjecol.46.14,OpenAlex,https://openalex.org/W4210665712
raw-025488,deduped-023814,doi:10.20417/nzjecol.47.3535,OpenAlex,https://openalex.org/W4385621692
raw-019887,deduped-023815,doi:10.20431/2454-6224.0511004,OpenAlex,https://openalex.org/W4241402108
raw-009566,deduped-023816,doi:10.20431/2454-9444.0503005,OpenAlex,https://openalex.org/W2970584171
raw-005638,deduped-023817,doi:10.20431/2456-057x.0202004,OpenAlex,https://openalex.org/W2775186484
raw-009633,deduped-023818,doi:10.20448/journal.512.2019.61.57.65,OpenAlex,https://openalex.org/W2972000509
raw-013248,deduped-023819,doi:10.20471/acc.2020.59.02.09,OpenAlex,https://openalex.org/W3091788400
raw-036478,deduped-023820,doi:10.20473/j.djmkg.v58.i4.p342-346,OpenAlex,https://openalex.org/W4414086682
raw-032187,deduped-023821,doi:10.20473/jhi.v17i2.59145,OpenAlex,https://openalex.org/W4404895529
raw-028906,deduped-023822,doi:10.20479/bursauludagziraat.1442146,OpenAlex,https://openalex.org/W4393991864
raw-004911,deduped-023823,doi:10.20481/kscdp.2017.4.2.93,OpenAlex,https://openalex.org/W2740574825
raw-018050,deduped-023824,doi:10.20481/kscdp.2021.8.4.281,OpenAlex,https://openalex.org/W3214228748
raw-032615,deduped-023825,doi:10.20481/kscdp.2024.11.4.123,OpenAlex,https://openalex.org/W4405811107
raw-038903,deduped-023826,doi:10.20481/kscdp.2025.12.4.193,OpenAlex,https://openalex.org/W7118018576
raw-035606,deduped-023827,doi:10.20507/maijournal.2025.14.1.1,OpenAlex,https://openalex.org/W4412465419
raw-035607,deduped-023828,doi:10.20507/maijournal.2025.14.1.2,OpenAlex,https://openalex.org/W4412465434
raw-035608,deduped-023829,doi:10.20507/maijournal.2025.14.1.4,OpenAlex,https://openalex.org/W4412465453
raw-024150,deduped-023830,doi:10.20517/2574-1209.2022.54,OpenAlex,https://openalex.org/W4367336315
raw-037930,deduped-023831,doi:10.20517/cf.2025.29,OpenAlex,https://openalex.org/W4416768200
raw-041946,deduped-023832,doi:10.20517/cf.2026.29,OpenAlex,https://openalex.org/W7160639818
raw-022652,deduped-023833,doi:10.20527/es.v18i2.14246,OpenAlex,https://openalex.org/W4313701226
raw-010238,deduped-023834,doi:10.20527/jwem.v7i2.210,OpenAlex,https://openalex.org/W2990870492
raw-009839,deduped-023835,doi:10.20537/2076-7633-2016-8-2-379-390,OpenAlex,https://openalex.org/W2979726312
raw-005520,deduped-023836,doi:10.20546/ijcmas.2017.611.319,OpenAlex,https://openalex.org/W2769725378
raw-005660,deduped-023837,doi:10.20546/ijcmas.2017.612.278,OpenAlex,https://openalex.org/W2776321856
raw-041210,deduped-023838,doi:10.20637/0002001391,OpenAlex,https://openalex.org/W7144271056
raw-020204,deduped-023839,doi:10.20849/jess.v5i1.1182,OpenAlex,https://openalex.org/W4281779230
